"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"素っ気 ない 態度 男性 心理","3","3","260","18","0.00","https://zexy.net/contents/lovenews/article.php?d=20200427","13","0","0.00","0.33","112","[100,44,66,54,54,54,44,29,29,36,29,24]","2026-08-15","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 乾杯 スピーチ","1","1","260","13","0.03","https://zexy.net/mar/manual/speech/cheers.html","122","0","3.00","0.11","123","[54,44,54,82,100,82,54,44,54,67,54,54]","2026-06-26","Sitelinks, AI overview, Video, Video Carousel, Short videos","informational","Organic"
"結婚 決め た 理由","3","3","260","16","0.00","https://zexy.net/contents/lovenews/article.php?d=20200805","18","0","0.00","0.33","111","[100,100,81,81,66,66,100,66,66,66,66,66]","2026-07-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ズボラ な 人","1","1","260","21","0.00","https://zexy.net/contents/lovenews/article.php?d=20240822","33","0","0.00","0.33","128","[81,100,81,81,81,81,81,81,66,81,81,66]","2026-06-28","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"センター 南 結婚 式場","5","5","260","22","1.27","https://zexy.net/wedding/kanagawa/st_990972/","13","0","16.00","0.29","92","[67,67,67,67,82,67,54,82,67,82,82,100]","2026-07-11","Image, Image pack, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"結婚 する 夢 相手 が わからない","7","7","260","19","0.00","https://zexy.net/contents/lovenews/article.php?d=20220224","7","0","0.00","0","99","[81,100,100,100,100,100,100,100,65,81,100,81]","2026-07-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ウェディング ドレス ロング トレーン","4","4","260","16","0.46","https://zexy.net/article/app000101598/","18","0","8.00","0.8","206","[100,81,66,66,81,66,100,81,81,81,81,100]","2026-08-12","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"六 曜 赤口 意味","10","10","260","29","0.03","https://zexy.net/article/app002507024/","2","0","0.00","0.08","20","[44,23,29,35,35,44,81,100,67,67,54,54]","2026-07-18","AI overview, Short videos, People also ask","informational","Organic"
"妻 の 実家","6","6","260","20","0.00","https://zexy.net/article/app000100634/","7","0","0.00","0.33","118","[54,100,67,82,67,100,82,54,67,67,82,44]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"aso 結婚 式","10","10","260","27","1.38","https://zexy.net/wedding/c_7770031065/kuchikomi/","1","0","1.00","0.44","111","[81,81,81,66,100,81,81,100,81,81,81,100]","2026-06-26","Image pack, Video, Short videos, People also ask, Knowledge panel, Ads bottom, Twitter","informational","Organic"
"8 歳 差 彼女 年 上","10","10","260","23","0.00","https://zexy.net/contents/lovenews/article.php?d=20230110","2","0","0.00","0.33","112","[54,67,44,82,82,82,82,67,67,82,100,82]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ザイオンス 効果 恋愛","7","7","260","15","0.00","https://zexy.net/contents/lovenews/article.php?d=20210922","7","0","0.00","0.33","104","[100,100,100,100,100,81,66,53,81,66,66,81]","2026-07-22","AI overview, Video, Short videos, People also ask","informational","Organic"
"純粋 な 心","2","5","260","29","0.00","https://zexy.net/contents/lovenews/article.php?d=20250325","18","0","0.00","0.33","115","[82,82,67,82,100,100,54,67,54,67,44,54]","2026-08-19","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"リボン 2 本 結び方","10","10","260","26","0.00","https://zexy.net/article/app002011025/","0","0","0.00","0.33","173","[36,24,24,36,36,100,36,36,67,24,29,24]","2026-08-02","Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational, transactional","Organic"
"婚姻 届 書き方 マンション","1","1","260","20","0.00","https://zexy.net/mar/manual/registration/marriage_address.html","122","0","0.00","0.01","103","[82,44,44,67,100,54,54,67,82,67,82,67]","2026-07-21","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"同棲 解消 やる こと","2","2","260","15","0.01","https://zexy.net/contents/lovenews/article.php?d=20211126","23","0","0.00","0.03","140","[54,35,23,29,44,54,81,100,100,81,67,35]","2026-07-18","Sitelinks, Short videos, People also ask","informational","Organic"
"貧 乳 ウェディング ドレス","1","1","260","11","0.00","https://zexy.net/article/app000100949/","122","0","0.00","0.07","162","[81,100,100,66,81,66,81,66,81,66,81,100]","2026-08-17","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"夢 気 に なる 人","9","9","260","17","0.00","https://zexy.net/contents/lovenews/article.php?d=20210511","6","0","0.00","0.33","108","[81,81,100,81,100,81,81,53,53,66,53,53]","2026-07-23","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 挨拶 服装 女性 夏","10","10","260","12","0.00","https://zexy.net/article/app002007021/","3","0","0.00","0.4","174","[82,100,100,30,5,3,2,3,1,5,12,36]","2026-07-02","Sitelinks, Image, Image pack, Video, Short videos","informational","Organic"
"結婚 挨拶 服装 女性 夏","1","1","260","12","0.00","https://zexy.net/article/app002206006/","122","0","0.00","0.4","174","[82,100,100,30,5,3,2,3,1,5,12,36]","2026-07-02","Sitelinks, Image, Image pack, Video, Short videos","informational","Organic"
"カルティエ 表参道 ヒルズ","1","1","260","35","0.00","https://zexy.net/ring/brand_c/cartier/shop/","13","0","0.00","0.14","109","[23,35,44,35,44,81,100,54,44,44,67,23]","2026-08-08","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"ブライダル ボディ メイク","6","6","260","5","1.02","https://zexy.net/article/app000101304/","7","0","7.00","0.1","189","[54,67,100,100,67,54,54,54,54,67,67,54]","2026-08-15","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"和装 白 無垢","2","2","260","21","1.08","https://zexy.net/article/app002003018/","23","0","24.00","0.07","185","[81,81,81,100,100,81,53,81,81,66,66,66]","2026-07-03","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","Organic"
"お 小遣い 夫婦","2","2","260","14","0.00","https://zexy.net/article/app000101181/","18","0","0.00","0.33","114","[100,100,81,66,66,81,66,100,66,81,66,66]","2026-07-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"喧嘩 夢","1","1","260","17","0.00","https://zexy.net/contents/lovenews/article.php?d=20240208","33","0","0.00","0.33","99","[100,100,81,81,66,66,66,66,66,66,66,81]","2026-07-14","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"兵庫 県 結婚 式場","2","2","260","20","1.45","https://zexy.net/wedding/hyogo/","13","0","18.00","0.5","119","[16,45,13,11,11,7,8,11,8,13,100,20]","2026-07-17","Image, Video, Short videos, Local pack, Twitter","commercial","Organic"
"30 代 童顔","7","7","260","22","0.00","https://zexy.net/contents/lovenews/article.php?d=20240716","7","0","0.00","0.33","107","[100,100,82,67,67,67,54,54,54,54,54,54]","2026-08-17","Sitelinks, AI overview, Image, Image pack, Short videos, People also ask","informational","Organic"
"婚姻 届 だ した あと","10","10","260","28","0.02","https://zexy.net/article/app001912015/","1","0","0.00","0.17","47","[13,82,54,67,36,54,100,67,54,82,54,82]","2026-07-04","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"婚姻 届 だ した あと","1","1","260","28","0.02","https://zexy.net/mar/manual/registration/","122","0","2.00","0.17","47","[13,82,54,67,36,54,100,67,54,82,54,82]","2026-07-04","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"乃木 神社 結婚 式 芸能人","1","1","260","12","0.00","https://zexy.net/wedding/c_7770007635/kuchikomi/kb_1000976681/","33","0","0.00","0.01","101","[44,35,44,44,44,44,100,54,44,54,44,54]","2026-06-28","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"記号 ハート","10","10","260","23","0.00","https://zexy.net/contents/lovenews/article.php?d=20241030","2","0","0.00","0","107","[66,81,81,81,81,81,66,66,81,81,66,100]","2026-08-11","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"結納 セット 略式","2","2","260","19","0.06","https://zexy.net/article/app002012044/","33","0","1.00","0.99","174","[44,44,54,82,82,67,44,100,82,82,67,54]","2026-07-13","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"セックス 頻度 カップル","9","9","260","63","0.00","https://zexy.net/article/app000001444/","1","0","0.00","0","108","[81,100,100,100,100,100,100,100,100,100,81,65]","2026-08-04","Sitelinks, AI overview, Video, Video Carousel, People also ask","informational","Organic"
"八 芳 園 白鳳 館","8","8","260","26","1.77","https://zexy.net/wedding/c_7770003009/kuchikomi/kb_1000867112/","1","0","1.00","0.06","108","[29,35,35,35,67,67,67,67,67,81,67,100]","2026-07-02","Image, Short videos, People also ask, Knowledge panel, Twitter","informational, navigational","Organic"
"日本 結婚 式 和装","7","7","260","11","3.44","https://zexy.net/article/app002003018/","7","0","24.00","0.03","136","[81,66,66,81,81,66,66,66,66,81,81,100]","2026-08-15","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"沼 ハマる","7","7","260","23","0.00","https://zexy.net/contents/lovenews/article.php?d=20241210","7","0","0.00","0.33","105","[100,66,44,36,44,44,44,44,29,44,44,36]","2026-07-12","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"新潟 フォーチュン インザ テラス","8","8","260","15","4.83","https://zexy.net/wedding/c_7770074858/imageGallery/","7","0","33.00","0.21","107","[28,44,44,44,28,44,82,82,100,100,82,82]","2026-07-28","Short videos, People also ask, Twitter","informational","Organic"
"指輪 撮り 方","1","1","260","11","0.00","https://zexy.net/article/app000002503/","122","0","0.00","0.33","184","[100,82,82,67,67,82,82,67,67,67,67,54]","2026-07-21","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches, Twitter","informational","Organic"
"距離 置き たい","3","3","260","24","0.00","https://zexy.net/contents/lovenews/article.php?d=20230908","7","0","0.00","0.33","189","[100,81,100,81,81,66,81,53,81,66,81,81]","2026-07-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 に 行く 夢","2","2","260","16","0.00","https://zexy.net/contents/lovenews/article.php?d=20220303","18","0","0.00","0.33","92","[100,100,100,100,100,81,81,100,66,66,53,66]","2026-07-03","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 封筒","1","1","260","26","0.00","https://zexy.net/mar/manual/guest_gosyugi/chapter2.html","122","0","0.00","0.37","138","[81,81,100,100,100,81,81,81,100,81,81,66]","2026-08-09","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"彼氏 から もらって 嬉しい プレゼント","1","1","260","22","0.00","https://zexy.net/contents/lovenews/article.php?d=20190912","33","0","0.00","0.75","117","[23,44,54,54,54,67,100,54,35,54,54,44]","2026-06-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 ヘア スタイル ミディアム","3","3","260","27","0.00","https://zexy.net/mar/manual/guest_hairstyle/styling_medium.html","4","0","0.00","0.33","131","[54,67,100,100,82,44,54,67,67,54,82,54]","2026-08-17","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"結婚 式 面白い","1","1","260","17","1.15","https://zexy.net/article/app002205025/","33","0","37.00","0.1","194","[82,82,82,100,82,54,67,54,54,44,67,67]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ブライダル エステ 体験","3","3","260","20","1.78","https://zexy.net/esthe/planList/g_348/","4","0","7.00","0.64","111","[100,100,100,100,54,44,36,54,54,54,44,54]","2026-06-27","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"結婚 式 体調 不良","6","6","260","18","0.00","https://zexy.net/article/app000100935/","7","0","0.00","0.33","109","[44,44,54,81,100,44,44,67,29,23,44,23]","2026-08-10","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"婚姻 届 受理","2","2","260","18","0.09","https://zexy.net/article/app000101303/","18","0","1.00","0.02","113","[100,81,53,81,100,81,81,100,100,66,81,66]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 父親","5","5","260","17","0.00","https://zexy.net/article/app002510004/","6","0","0.00","0.03","101","[100,81,100,100,81,81,81,100,81,81,81,81]","2026-07-01","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"結婚 式 父親","1","1","260","17","0.00","https://zexy.net/contents/oya/dress/kisopapa.html","122","0","0.00","0.03","101","[100,81,100,100,81,81,81,100,81,81,81,81]","2026-07-01","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ナチュラル ブーケ","6","6","260","21","0.00","https://zexy.net/article/app000101432/","7","0","0.00","0.57","136","[100,81,66,100,81,66,53,66,81,81,81,81]","2026-07-18","Sitelinks, AI overview, Image, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"石 の 指輪","7","7","260","14","0.12","https://zexy.net/mar/manual/ring_info/engage_houseki_article20.html","6","0","0.00","0.91","200","[81,81,81,100,100,81,100,81,81,81,100,81]","2026-08-17","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"ネイビー ウェディング ドレス","4","4","260","14","0.59","https://zexy.net/article/app000101118/","13","0","7.00","0.43","216","[82,67,100,82,67,67,54,82,67,82,67,67]","2026-06-29","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"ラブ リング 結婚 指輪","10","10","260","25","0.40","https://zexy.net/ring/brand_c/cartier/engage/2183","0","0","0.00","0.42","158","[100,66,66,66,100,81,100,81,81,66,53,100]","2026-08-12","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
