"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"節分 千葉","5","5","110","18","0.00","https://dressy.pla-cole.wedding/chiba-setsubun-event/","5","0","0.00","0","115","[12,1,1,0,8,1,1,1,1,1,8,100]","2026-06-25","Video, Short videos","informational","Organic"
"横浜 初詣 穴場","6","6","170","19","0.00","https://dressy.pla-cole.wedding/kanagawa-hatsumode/2/","5","0","0.00","0.33","107","[1,1,1,5,9,100,72,1,1,1,1,1]","2026-08-01","AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"今年 結婚","5","5","110","40","0.00","https://dressy.pla-cole.wedding/2021kamihanki-marriage-geinou/","5","0","0.00","0.33","281","[4,29,2,4,2,67,29,100,6,2,2,6]","2026-08-07","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"香川 県 厄払い","3","3","90","22","0.00","https://dressy.pla-cole.wedding/kagawa-yakuyoke/","4","0","0.00","0.33","106","[2,2,15,2,4,100,100,2,2,2,4,4]","2026-07-30","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"陸上 自衛隊 儀礼 服","8","8","140","25","0.00","https://dressy.pla-cole.wedding/self-defense-official/","4","0","0.00","0.33","128","[53,82,65,53,53,100,65,82,82,100,82,100]","2026-08-12","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"福島 涼しい","2","2","70","14","0.00","https://dressy.pla-cole.wedding/fukushima-hisyochi/","4","0","0.00","0.04","129","[100,53,3,9,22,3,3,6,3,9,3,9]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"千 と 千尋 の 神隠し 風景","5","5","140","15","0.00","https://dressy.pla-cole.wedding/seichi-sentochihiro/","4","0","0.00","0.33","178","[54,42,42,42,35,42,100,42,42,42,54,42]","2026-08-14","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"沖縄 恋愛 神社","4","4","90","12","0.00","https://dressy.pla-cole.wedding/okinawa-renaijoju/","4","0","0.00","0.33","126","[2,2,2,2,2,100,44,2,2,3,2,2]","2026-07-24","Sitelinks, AI overview, Image, Video Carousel, Short videos, People also ask","informational","Organic"
"千葉 恋愛 神社","9","9","140","16","0.00","https://dressy.pla-cole.wedding/chiba-enmusubi/","4","0","0.00","0.33","101","[42,42,42,42,54,81,100,54,54,42,54,42]","2026-07-21","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"ベール 刺繍","6","6","110","21","0.13","https://dressy.pla-cole.wedding/junoveil/","4","0","0.00","1","94","[53,53,41,41,65,53,65,65,53,53,65,100]","2026-07-21","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Feature_34","commercial, informational","Organic"
"岡山 駅前 夜 カフェ","4","4","90","33","0.00","https://dressy.pla-cole.wedding/okayama-yorucafe/","4","0","0.00","0.09","128","[64,79,50,79,79,64,100,79,36,79,64,50]","2026-07-10","Video, Short videos, Local pack, Twitter","commercial","Organic"
"かき氷 広島 郊外","6","6","110","19","0.00","https://dressy.pla-cole.wedding/hiroshima-kakigori/","4","0","0.00","0.33","109","[100,100,2,2,0,8,0,2,8,2,15,5]","2026-07-28","Sitelinks, Video, Short videos, Local pack, Twitter","commercial","Organic"
"伊予 弁 語尾","3","3","90","10","0.00","https://dressy.pla-cole.wedding/ehime-hougen/","4","0","0.00","0.33","104","[3,100,24,6,1,1,1,1,10,1,1,1]","2026-07-01","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"盛岡 弁 一覧","4","4","90","11","0.00","https://dressy.pla-cole.wedding/iwate-hougen/","4","0","0.00","0.33","114","[9,53,100,100,3,3,3,22,3,3,9,12]","2026-07-24","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"テラス ハウス 結婚 した 人","8","8","170","18","0.00","https://dressy.pla-cole.wedding/terrace-house-married-cast/2/","4","0","0.00","0.33","117","[1,1,2,1,1,8,1,2,55,24,55,100]","2026-08-05","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"鈴木 ちなみ 結婚 子供","8","8","140","28","0.00","https://dressy.pla-cole.wedding/chinami-suzuki-wedding/","4","0","0.00","0","111","[0,0,0,0,0,0,0,0,0,100,32,48]","2026-08-13","AI overview, Video, Short videos, People also ask","informational","Organic"
"縁結び 神社 最強 千葉","5","5","110","12","0.00","https://dressy.pla-cole.wedding/chiba-enmusubi/","4","0","0.00","0.33","104","[2,2,2,2,4,100,67,10,2,8,81,2]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"津軽 弁 好き","8","8","140","7","0.00","https://dressy.pla-cole.wedding/aomori-hougen/5/","4","0","0.00","0.33","112","[65,100,65,100,65,65,82,82,65,82,82,65]","2026-07-31","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"宮城 県 の 方言","5","5","110","10","0.00","https://dressy.pla-cole.wedding/miyagi-hougen/","4","0","0.00","0","118","[41,53,53,53,65,100,100,53,53,53,65,65]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"因 州 弁","5","5","110","20","0.00","https://dressy.pla-cole.wedding/tottori-hougen/","4","0","0.00","0.33","107","[52,52,67,100,52,43,52,43,67,67,52,52]","2026-07-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"沖縄 安産 祈願 お守り","2","2","70","17","0.00","https://dressy.pla-cole.wedding/okinawa-omamori/","4","0","0.00","0.33","109","[2,100,4,2,2,4,8,4,4,15,6,2]","2026-06-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"銀行 ピン札 土日","2","2","70","17","0.00","https://dressy.pla-cole.wedding/shinsatsu-youi/","4","0","0.00","0.33","103","[3,3,100,44,53,3,12,3,6,3,3,3]","2026-07-29","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"観月 あこ 昔","10","10","480","21","0.00","https://dressy.pla-cole.wedding/nishikorikei/","4","0","0.00","0.33","85","[100,5,2,1,0,1,1,1,0,1,2,6]","2026-07-13","Image, Image pack, Short videos, People also ask","informational","Organic"
"紅 の 豚 ドブロブニク","6","6","140","6","0.00","https://dressy.pla-cole.wedding/ghibli-porcorosso/","4","0","0.00","0.33","113","[28,36,28,28,44,23,36,28,18,100,23,36]","2026-07-03","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"そうめん 千葉","3","3","50","19","0.00","https://dressy.pla-cole.wedding/chiba-nagashisomen/","4","0","0.00","0.02","105","[33,100,81,5,5,5,5,43,5,5,10,5]","2026-07-02","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"名古屋 駅 朝 カフェ","9","9","140","21","0.00","https://dressy.pla-cole.wedding/nagoya-morning-cafe/","4","0","0.00","0.01","138","[100,100,100,100,100,100,82,82,100,82,82,53]","2026-08-01","Sitelinks, Video, Video Carousel, Short videos, Local pack, Twitter","commercial","Organic"
"恋愛 数字 組み合わせ","8","8","140","20","0.00","https://dressy.pla-cole.wedding/love-number/","4","0","0.00","0.33","89","[100,55,1,1,6,1,5,1,1,5,1,1]","2026-07-15","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"仙台 訛り","5","5","140","16","0.00","https://dressy.pla-cole.wedding/miyagi-hougen/","4","0","0.00","0.33","116","[65,100,82,82,82,65,82,65,82,65,82,82]","2026-07-20","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ハウル の 動く 城 花畑","4","4","140","26","0.00","https://dressy.pla-cole.wedding/ghibli-howlsmovingcastle/","4","0","0.00","0.33","102","[100,65,82,53,53,65,100,82,53,82,82,65]","2026-08-18","Sitelinks, Image pack, Video, People also ask","informational","Organic"
"高木友梨奈 結婚","5","5","90","33","0.00","https://dressy.pla-cole.wedding/kishidatatsuya-takagiyurina/","4","0","0.00","0","85","[0,0,0,0,0,0,0,0,0,0,11,100]","2026-07-03","Video, Short videos, People also ask","informational","Organic"
"葉山 潤 奈 結婚 式","3","3","70","34","0.00","https://dressy.pla-cole.wedding/hayamajunna-marriage/","4","0","0.00","0.33","64","[3,100,81,34,3,3,22,3,3,12,3,3]","2026-07-28","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"西野 カナ 結婚 式","7","7","480","13","0.00","https://dressy.pla-cole.wedding/nishino-kana-wedding-bgm-2/","4","0","0.00","0.33","104","[67,100,55,44,44,44,44,44,55,44,44,36]","2026-07-21","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"山口 県 そうめん 流し","10","10","170","24","0.00","https://dressy.pla-cole.wedding/yamaguchi-nagashisomen/","4","0","0.00","0.33","68","[100,82,16,1,1,1,1,1,2,3,16,24]","2026-07-23","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"婚姻 届 ダウンロード かわいい","6","6","90","34","0.00","https://weddingdress.pla-cole.wedding/c/marriage-certificate","4","0","0.00","0.03","111","[2,2,2,3,2,7,2,15,12,100,15,2]","2026-06-28","Sitelinks, Image, Video, Short videos","informational","Organic"
"フィンガー ウェーブ","10","10","2900","25","0.00","https://dressy.pla-cole.wedding/finger-hair/","4","0","0.00","0.03","165","[55,66,66,66,66,66,82,100,66,82,82,66]","2026-07-08","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"長谷部 奥さん","6","6","140","36","0.00","https://dressy.pla-cole.wedding/arisa-sato/","4","0","0.00","0.33","114","[53,53,44,34,44,28,44,22,22,22,28,100]","2026-06-25","Instant answer, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"山形 聖地","8","8","140","15","0.00","https://dressy.pla-cole.wedding/yamagata-seichi-junrei/","4","0","0.00","0.33","136","[19,82,100,15,1,1,6,1,3,3,3,1]","2026-08-05","Sitelinks, Image, Image pack, Video, Short videos, People also ask","commercial","Organic"
"流し そうめん スポット","3","3","70","19","0.00","https://dressy.pla-cole.wedding/osaka-nagashisomen/","4","0","0.00","0.33","195","[15,15,100,2,2,2,0,4,2,0,6,2]","2026-06-15","Sitelinks, Video, Short videos, People also ask, Local pack","commercial","Organic"
"三代目 結婚 し てる 人","1","1","90","30","0.00","https://dressy.pla-cole.wedding/ldh-group-wedding/","4","0","0.00","0","107","[7,2,19,2,2,2,2,3,100,36,2,24]","2026-06-27","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"縁結び 北海道","3","3","90","22","0.00","https://dressy.pla-cole.wedding/hokkaido-enmusubi/","4","0","0.00","0.01","102","[65,100,82,53,41,29,53,29,29,41,65,29]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"岡山 モーニング 人気","7","7","720","32","0.00","https://dressy.pla-cole.wedding/okayama-morningcafe/","4","0","0.00","0.02","113","[59,59,48,59,48,59,72,88,100,88,100,88]","2026-08-10","Image, Video, Short videos, Local pack, Twitter","transactional","Organic"
"結婚 式 プロフィール 項目 100 の 質問","8","8","140","8","0.00","https://dressy.pla-cole.wedding/seating-chart-profile/","4","0","0.00","0.01","94","[53,82,100,100,65,53,100,82,100,82,65,53]","2026-08-11","Sitelinks, AI overview, Image, Video, Short videos, Twitter","informational","Organic"
"ディズニー 白雪姫 ドレス","2","2","50","28","0.00","https://dressy.pla-cole.wedding/shirayukihime-dress/","4","0","0.00","0.75","216","[3,3,100,16,3,3,3,9,6,3,6,12]","2026-08-06","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"野球 選手 彼女","4","4","110","20","0.00","https://dressy.pla-cole.wedding/baseball-couple/","4","0","0.00","0.33","129","[79,100,100,79,79,100,79,50,36,79,79,100]","2026-06-25","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"方言 富山","6","6","140","13","0.00","https://dressy.pla-cole.wedding/toyama-hougen/","4","0","0.00","0.33","120","[1,1,15,82,100,1,1,15,3,1,1,12]","2026-08-07","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"東北 方言 例文","5","5","110","21","0.00","https://dressy.pla-cole.wedding/miyagi-hougen/","4","0","0.00","0.33","102","[4,100,19,24,3,1,1,4,7,7,1,1]","2026-07-24","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"盛岡 市 かき氷","4","4","90","29","0.00","https://dressy.pla-cole.wedding/iwate-kakigori/","4","0","0.00","0.33","107","[100,44,100,12,22,3,3,3,16,3,9,3]","2026-07-07","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"高知 かき氷 人気","7","7","140","17","0.00","https://dressy.pla-cole.wedding/kochi-kakigori/","4","0","0.00","0.33","109","[16,44,2,1,1,1,1,1,0,1,1,100]","2026-07-29","Sitelinks, Video, Short videos, Local pack, Twitter","commercial","Organic"
"宮城 厄払い","5","5","110","26","0.00","https://dressy.pla-cole.wedding/miyaigi-yakubarai/3/","4","0","0.00","0.33","109","[3,2,1,1,1,100,44,6,1,1,2,1]","2026-08-03","AI overview, Video, Short videos, People also ask","informational","Organic"
"藤本 美穂","9","9","140","13","0.00","https://pla-cole.wedding/planners/1618","4","0","0.00","0.33","2230000","[100,100,100,82,65,53,82,100,82,82,53,82]","2026-07-12","Image, Image pack, Video","informational","Organic"
"群馬 訛り","5","5","170","16","0.00","https://dressy.pla-cole.wedding/gunma-hougen/","4","0","0.00","0.33","128","[100,100,81,81,81,81,81,67,81,81,100,100]","2026-08-06","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"アムステルダム ラーメン","2","2","50","29","0.00","https://dressy.pla-cole.wedding/netherlands-ramen/","4","0","0.00","0.04","124","[8,100,10,3,3,3,3,3,10,3,3,5]","2026-07-31","Sitelinks, Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"さかっち 結婚","10","10","480","22","0.00","https://dressy.pla-cole.wedding/oikawakeishi-sakaihitomi/","4","0","0.00","0","35","[7,20,100,25,9,20,3,9,9,4,6,11]","2026-07-27","AI overview, Short videos, People also ask","informational","Organic"
"田中 みな 実 ドレス","6","6","320","22","0.00","https://dressy.pla-cole.wedding/m-minamitanaka-weddingdress/","4","0","0.00","0.01","106","[36,44,44,54,66,100,44,54,36,100,29,54]","2026-07-04","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"奈良 の 方言","9","9","170","18","0.00","https://dressy.pla-cole.wedding/nara-hougen/3/","4","0","0.00","0","83","[65,54,65,65,65,100,65,54,54,65,65,54]","2026-07-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ハート 色 意味 海外","5","5","170","14","0.00","https://dressy.pla-cole.wedding/heart-color-means/","4","0","0.00","0.33","105","[81,100,65,65,42,54,54,54,35,100,81,65]","2026-07-05","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"大阪 花屋 おしゃれ","10","10","320","26","0.36","https://dressy.pla-cole.wedding/osaka-flower-shop-2/","4","0","1.00","0.71","119","[44,54,35,54,35,44,54,81,67,100,81,81]","2026-07-19","Sitelinks, Video, Short videos, Local pack, Twitter","commercial","Organic"
"akb メンバー 結婚","2","2","50","24","0.00","https://dressy.pla-cole.wedding/akb48/","4","0","0.00","0.33","105","[43,5,5,5,14,5,67,100,5,5,43,24]","2026-07-09","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"七夕 結婚","7","7","140","12","0.00","https://dressy.pla-cole.wedding/tanabata-wedding-2/","4","0","0.00","0.33","110","[16,100,2,1,1,2,2,2,2,3,3,4]","2026-07-11","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
