"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"ショーメ 福岡","5","5","320","26","0.25","https://ringraph.weddingpark.net/brand/b300138/shop/s003834/review","3","0","0.00","0.12","88","[67,54,67,67,54,81,100,81,67,54,81,67]","2026-07-27","Ads top, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"結婚 式 ディズニー 費用","6","6","110","15","0.58","https://www.weddingpark.net/000007b9/","3","0","1.00","0.03","172","[52,67,52,43,24,52,100,52,67,81,52,52]","2026-06-27","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"ヒルトン 東京 お 台場 ウェディング","8","8","110","19","0.99","https://www.weddingpark.net/000001d1/","3","0","2.00","0.41","107","[79,79,79,100,79,50,100,50,79,50,64,64]","2026-08-09","Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Hotels pack, Twitter","informational","Organic"
"チャペル ダイアモンド オーシャン","3","3","210","22","1.01","https://www.weddingpark.net/000014b3/","3","0","3.00","0.19","103","[66,81,81,66,66,81,44,81,66,100,66,53]","2026-06-25","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"ブシュロン 銀座 予約","9","9","260","28","1.53","https://ringraph.weddingpark.net/brand/b300116/shop/s001856/review","3","0","4.00","0.14","108","[35,35,29,44,44,54,54,100,67,67,54,81]","2026-07-05","Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"将来 の 話 を する 彼氏","6","6","110","21","0.00","https://www.weddingpark.net/qa/7866/","3","0","0.00","0.33","108","[15,100,1,7,24,3,3,10,1,1,10,1]","2026-06-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ウィズザスタイル 結婚 式","4","4","260","32","1.85","https://www.weddingpark.net/00000d20/","3","0","5.00","0.4","181","[82,100,82,82,67,54,67,54,54,36,44,28]","2026-08-15","Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"kkr 鎌倉 わ かみや 口コミ","9","9","140","24","0.06","https://www.weddingpark.net/00001273/kuchikomi/","3","0","0.00","0.09","107","[67,67,67,100,81,81,81,81,81,67,52,52]","2026-07-30","AI overview, Image, Short videos, People also ask, Knowledge panel, Hotels pack, Twitter","informational","Organic"
"アイル マリー","4","4","320","34","1.17","https://www.weddingpark.net/00001060/kuchikomi/","3","0","3.00","0.31","156","[67,67,67,82,67,82,100,82,82,67,100,100]","2026-08-01","Sitelinks, Image, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"ペア リング 値段","10","10","480","13","0.33","https://ringraph.weddingpark.net/magazine/207","3","0","0.00","0.81","178","[66,81,66,66,100,100,81,81,81,66,81,66]","2026-08-11","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","informational","Organic"
"24 時間 営業 の 温泉","8","8","110","24","0.00","https://www.weddingpark.net/magazine/4903/","3","0","0.00","0","121","[79,100,79,64,100,100,79,100,79,100,64,100]","2026-07-15","Video, Short videos, Local pack","commercial","Organic"
"子ども を 持つ","6","6","110","24","0.00","https://www.weddingpark.net/qa/7997/","3","0","0.00","0.33","139","[100,64,100,100,79,79,100,64,64,64,64,79]","2026-08-10","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"函館 指輪","6","6","110","18","0.87","https://ringraph.weddingpark.net/area/hokkaido/a72","3","0","2.00","0.36","159","[100,100,64,100,79,64,100,79,64,50,64,64]","2026-07-18","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"結婚 式 欠席 ライン","5","5","90","12","0.00","https://www.weddingpark.net/qa/7272/","3","0","0.00","0.33","108","[100,100,100,82,100,82,82,64,100,82,64,64]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"アイプリモ 割引","8","8","110","14","0.00","https://ringraph.weddingpark.net/mrg/b300005/review/1597","3","0","0.00","0.09","98","[79,79,100,79,64,64,79,50,64,79,64,79]","2026-07-25","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"1 歳 結婚 式","9","9","140","16","0.00","https://www.weddingpark.net/qa/6425/","3","0","0.00","0.16","166","[81,52,100,81,100,81,43,100,52,67,52,67]","2026-07-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"沖縄 挙式 のみ 家族","4","4","70","11","2.83","https://www.weddingpark.net/osusume/small/p47/","3","0","8.00","0.69","117","[100,100,6,100,65,6,6,6,6,6,6,24]","2026-06-30","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"結婚 指輪 一 真堂","4","4","70","33","0.87","https://ringraph.weddingpark.net/brand/b300613/item","3","0","2.00","0.7","105","[3,5,10,13,3,5,54,100,3,5,3,3]","2026-07-04","Short videos, People also ask, Local pack, Knowledge panel, Twitter","commercial","Organic"
"結婚 式 スピーチ 断る","5","5","90","15","0.00","https://www.weddingpark.net/qa/4761/","3","0","0.00","0.33","110","[1,100,1,2,2,1,1,6,8,1,1,5]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ベリテ リング","2","2","210","34","0.07","https://ringraph.weddingpark.net/brand/b300107","3","0","0.00","0.98","214","[23,23,29,29,35,54,67,100,54,54,44,54]","2026-07-11","Sitelinks, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"トレセンテ 横浜","7","7","110","15","3.35","https://ringraph.weddingpark.net/brand/b300028/shop/s001090/review","3","0","10.00","0.19","109","[82,82,65,100,65,65,100,82,65,53,53,41]","2026-07-02","Sitelinks, Image, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"伊勢丹 ブライダル リング アテンド サービス","9","9","110","27","2.28","https://ringraph.weddingpark.net/mrg/b300098/review/91643","3","0","6.00","0.04","104","[24,33,24,33,33,33,52,43,81,67,67,100]","2026-08-09","Short videos, People also ask, Twitter","informational","Organic"
"ハワイ 式場","4","4","50","14","1.18","https://foreign.weddingpark.net/hawaii/ranking/","3","0","3.00","0.36","138","[54,4,65,100,8,4,4,4,4,4,4,4]","2026-07-01","Image, Video, Video Carousel, Short videos","informational","Organic"
"the sodoh higashiyama kyoto ザ ソウドウ 東山 京都","5","5","480","51","0.00","https://www.weddingpark.net/000009ef/","3","0","0.00","0","0","[29,67,67,54,54,54,67,67,67,100,54,54]","2026-08-09","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"オークラ 千葉 ホテル 結婚 式","5","5","70","21","0.68","https://www.weddingpark.net/00000ba4/","3","0","2.00","0.37","116","[13,3,3,3,18,3,44,3,100,28,3,3]","2026-07-29","Ads top, Image, Short videos, People also ask, Knowledge panel, Ads bottom, Twitter","transactional","Organic"
"愛知 結婚 式","4","4","110","19","6.52","https://www.weddingpark.net/ranking/1-p23/","3","0","19.00","0.47","126","[53,53,82,65,53,82,65,65,65,100,82,41]","2026-08-09","Video, Short videos, People also ask, Local pack","commercial","Organic"
"愛知 結婚 式","6","6","110","19","6.52","https://www.weddingpark.net/estimate/p23/","3","0","19.00","0.47","126","[53,53,82,65,53,82,65,65,65,100,82,41]","2026-08-09","Video, Short videos, People also ask, Local pack","commercial","Organic"
"彩音 岡山","6","6","390","43","0.57","https://www.weddingpark.net/00001311/","3","0","1.00","0.25","115","[54,54,66,66,100,81,81,54,66,54,54,44]","2026-08-09","Sitelinks, Image, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"ドレスエメ","8","8","110","26","0.09","https://www.weddingpark.net/dress/brands/43/","3","0","0.00","1","125","[64,100,100,79,100,100,79,79,64,79,64,64]","2026-08-14","Sitelinks, AI overview, Ads top, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"石川 ブライダル","7","7","110","32","1.42","https://www.weddingpark.net/fair/p17/","3","0","4.00","0.09","115","[53,65,53,41,65,53,100,65,82,65,53,53]","2026-07-26","Video, Short videos, Local pack, Twitter","commercial","Organic"
"カルティエ 結婚 指輪 ダムール","8","8","720","31","0.00","https://ringraph.weddingpark.net/mrg/b300089/review/2871","3","0","0.00","0.29","135","[59,72,72,72,72,59,100,59,72,59,72,59]","2026-07-30","Sitelinks, AI overview, Image pack, Short videos, People also ask, Twitter","informational, navigational","Organic"
"アニヴェルセル みなとみらい 費用","9","9","140","16","0.89","https://www.weddingpark.net/000018e3/plan/t10/","3","0","2.00","0.07","113","[82,100,100,82,82,65,100,100,100,82,100,53]","2026-08-12","AI overview, Video, Short videos, People also ask, Twitter","commercial","Organic"
"titanio","5","5","110","14","1.08","https://ringraph.weddingpark.net/brand/b301509/review","3","0","3.00","0.32","162","[65,65,53,65,65,100,65,82,53,65,82,82]","2026-07-04","Sitelinks, AI overview, Video, Short videos, People also ask, Knowledge panel, Twitter, Feature_34","informational","Organic"
"常滑 結婚 式","6","6","110","19","2.90","https://www.weddingpark.net/ranking/4-b100/","3","0","8.00","0.81","114","[1,100,19,24,4,1,1,1,1,12,1,1]","2026-07-22","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"結婚 式 引き出物 両親","9","9","260","16","0.35","https://www.weddingpark.net/qa/5633/","3","0","1.00","0.5","175","[67,82,100,82,67,67,82,82,67,54,67,54]","2026-08-11","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"結婚 指輪 王道","7","7","110","17","0.61","https://ringraph.weddingpark.net/magazine/93","3","0","1.00","0.93","139","[65,53,82,65,65,65,82,65,82,65,100,82]","2026-08-10","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ヴァニラ 福山","3","3","260","29","1.08","https://ringraph.weddingpark.net/brand/b300650/shop/s000940","3","0","3.00","0.16","121","[81,100,81,66,66,81,100,100,66,81,66,100]","2026-06-25","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"エメラルド カット 指輪","5","5","110","16","0.53","https://ringraph.weddingpark.net/eng/cu3","3","0","1.00","1","208","[19,7,4,100,29,3,1,1,4,24,1,1]","2026-08-10","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"エステール ダサい","6","6","110","14","0.00","https://ringraph.weddingpark.net/brand/b300161/review","3","0","0.00","0.03","97","[27,27,27,35,54,100,65,54,54,35,42,35]","2026-08-01","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"木目 金 指輪 安い","2","2","50","9","4.32","https://ringraph.weddingpark.net/mrg/d26","3","0","12.00","0.98","168","[3,3,3,81,3,6,3,100,3,3,6,3]","2026-07-10","Sitelinks, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"ダイヤ 付き 結婚 指輪","7","7","110","14","0.86","https://ringraph.weddingpark.net/mrg/s12","3","0","2.00","0.96","173","[1,10,1,1,100,1,4,1,1,10,29,7]","2026-08-10","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","informational","Organic"
"新婦 手紙 書き方","7","7","90","13","0.02","https://www.weddingpark.net/magazine/7826/","3","0","0.00","0.24","105","[8,2,100,67,35,4,2,2,2,2,4,2]","2026-07-31","Sitelinks, Image, Image pack, Video, Short videos","informational","Organic"
"呉羽 結婚 式場","4","4","260","30","0.79","https://www.weddingpark.net/0000216f/","3","0","2.00","0.26","102","[3,3,19,19,15,24,24,29,29,36,100,100]","2026-07-10","Sitelinks, Image, Video, Short videos, Knowledge panel, Twitter","informational","Organic"
"仙台 ゆりが丘","6","6","90","20","0.74","https://www.weddingpark.net/000012d2/","3","0","2.00","0.06","145","[21,50,64,100,50,79,79,79,79,79,79,79]","2026-07-24","AI overview, Video, Short videos, Knowledge panel, Twitter","informational","Organic"
"ガーデン 京都","7","7","590","59","0.74","https://ringraph.weddingpark.net/brand/b300193/shop/s003231","3","0","2.00","0.24","56","[100,100,100,100,81,81,100,81,100,100,100,100]","2026-07-18","Sitelinks, Short videos, Local pack, Twitter","commercial","Organic"
"ウェディング ケーキ 食べれ ない","9","11","140","18","0.00","https://www.weddingpark.net/qa/1299/","3","0","0.00","0.33","107","[30,19,100,24,1,3,1,1,1,1,1,6]","2026-08-19","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"婚約 指輪 カルティエ 値段","6","6","390","43","0.26","https://ringraph.weddingpark.net/brand/b300089","3","0","0.00","0.36","154","[67,54,67,81,81,100,81,81,67,81,81,67]","2026-08-15","Sitelinks, Image, Short videos, People also ask, Twitter","commercial","Organic"
"リビエラ 逗子 マリーナ 結婚 式","5","5","390","23","0.95","https://www.weddingpark.net/00002155/kuchikomi/","3","0","2.00","0.44","130","[81,81,67,67,67,44,81,81,81,100,100,81]","2026-08-11","Sitelinks, Short videos, People also ask, Knowledge panel, Related searches, Twitter","informational, transactional","Organic"
"白金 ホテル 庭園","7","7","110","40","0.00","https://www.weddingpark.net/osusume/teien/p13-st117/","3","0","0.00","0.33","110","[3,3,36,100,29,36,7,5,2,8,2,2]","2026-07-03","Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"青山 セント グレース 大 聖堂 アクセス","2","2","260","29","0.00","https://www.weddingpark.net/00000dbd/map/","3","0","0.00","0.01","107","[54,67,44,54,44,44,67,81,100,54,54,44]","2026-07-23","Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"福井 市 結婚 式場","7","7","140","18","0.88","https://www.weddingpark.net/ranking/1-p18/","3","0","2.00","0.31","55","[82,100,100,82,82,53,65,53,82,82,82,82]","2026-07-27","Short videos, People also ask, Local pack","commercial","Organic"
"カルティエ 婚約 指輪 相場","9","9","720","31","0.48","https://ringraph.weddingpark.net/brand/b300089","3","0","1.00","0.26","81","[77,77,77,100,77,68,55,45,45,45,37,30]","2026-08-01","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"指輪 シンプル デザイン","4","4","90","13","0.56","https://ringraph.weddingpark.net/ranking/mrg/14","3","0","1.00","1","170","[1,1,1,15,19,100,1,1,3,1,1,1]","2026-06-27","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"ノート ルダム 神戸 写真","3","3","170","25","3.39","https://www.weddingpark.net/0000187c/photo/","3","0","10.00","0.06","107","[81,67,81,100,100,67,100,100,100,81,100,43]","2026-08-17","Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"六本木 ティファニー","4","4","320","31","0.00","https://ringraph.weddingpark.net/brand/b300088/shop/s000508/review","3","0","0.00","0.04","164","[81,81,67,67,67,67,100,67,44,35,44,67]","2026-07-18","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"一 真堂 新潟","5","5","320","34","4.48","https://ringraph.weddingpark.net/brand/b300613","3","0","13.00","0.34","105","[100,82,82,100,82,100,82,54,67,54,44,54]","2026-08-16","Image, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"兄弟 結婚 式 祝儀","10","10","390","17","0.00","https://www.weddingpark.net/qa/7228/","3","0","0.00","0.01","108","[54,54,81,100,81,81,44,54,54,54,44,44]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
