"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"青 汁 の 効果","24","24","720","18","0.46","https://life.saisoncard.co.jp/post/c2829/","1","0","0.00","0.88","115","[82,82,67,67,55,67,82,82,82,100,82,82]","2026-07-21","AI overview, Video, Short videos, People also ask","informational","Organic"
"嫁 言い換え","1","1","590","21","0.00","https://life.saisoncard.co.jp/post/c131/","1","0","0.00","0.33","113","[81,100,100,100,100,100,81,81,81,100,100,81]","2026-08-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"株 贈与 税","21","21","880","16","0.31","https://life.saisoncard.co.jp/post/c2764/","1","0","0.00","0.03","119","[88,72,88,88,72,72,88,100,100,88,72,88]","2026-07-13","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"音 が 出 なくなっ た","7","7","210","28","0.05","https://life.saisoncard.co.jp/post/c266/","1","0","0.00","0.04","126","[53,53,53,53,44,66,53,53,66,66,100,66]","2026-08-27","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"line ブロック 解除 の 仕方","10","10","1900","34","0.00","https://life.saisoncard.co.jp/post/c281/","1","0","0.00","0.33","99","[42,67,67,67,67,54,67,79,79,100,100,100]","2026-07-07","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"声 が 若い 人","9","9","70","18","0.00","https://life.saisoncard.co.jp/post/kamio01/","1","0","0.00","0.33","108","[3,3,3,53,100,53,3,3,3,9,3,53]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"9 月 18 日 星座","21","21","880","21","0.00","https://life.saisoncard.co.jp/post/saki55/","1","0","0.00","0.33","100","[68,55,55,100,68,55,68,100,45,55,55,55]","2026-07-19","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"新生児 用 オムツ 何 枚","11","11","210","20","0.06","https://life.saisoncard.co.jp/post/c1349/","1","0","0.00","0.29","149","[28,67,54,54,67,100,44,36,36,54,54,67]","2026-07-17","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"iphoneを素早く簡単に設定","17","17","1300","-1","0.00","https://life.saisoncard.co.jp/post/c258/","1","0","0.00","0.33","178","[38,46,46,68,100,53,68,68,68,84,68,53]","2026-07-08","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"レモン 育て 方","43","43","6600","29","0.01","https://life.saisoncard.co.jp/post/c1680/","1","0","0.00","0.07","120","[45,36,36,36,36,24,24,30,36,55,100,55]","2026-08-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"アイフォン 画面 反応 しない","1","1","880","26","0.00","https://life.saisoncard.co.jp/post/c261/","1","0","0.00","0","130","[82,100,100,100,100,100,100,100,82,82,82,100]","2026-08-15","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","SERP Feature"
"お 風呂 パッキン 黒カビ","13","13","480","15","0.04","https://life.saisoncard.co.jp/post/c1507/","1","0","0.00","0.86","169","[54,54,44,44,44,82,44,44,67,82,82,100]","2026-08-21","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"iphone 熱く なる 原因","32","32","1900","18","0.01","https://life.saisoncard.co.jp/post/c250/","1","0","0.00","0.04","132","[100,35,44,44,30,7,5,19,24,4,11,67]","2026-07-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"肌 ヒリヒリ","16","16","480","16","0.26","https://life.saisoncard.co.jp/post/c389/","1","0","0.00","0.03","108","[100,82,67,67,82,67,67,54,67,54,44,36]","2026-07-29","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"フロント ガラス 飛び石 小さい 傷","30","30","1900","19","0.23","https://life.saisoncard.co.jp/post/c2478/","1","0","0.00","0.63","193","[100,83,83,83,66,66,66,55,55,55,45,45]","2026-07-13","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Ads bottom","informational","Organic"
"パソコン 使え ない","10","10","260","19","0.85","https://life.saisoncard.co.jp/post/r46-2/","1","0","0.00","0.04","132","[66,66,66,100,81,66,81,66,100,81,81,66]","2026-07-31","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"頭痛 塩分 不足","1","1","1000","16","0.00","https://life.saisoncard.co.jp/post/utr0005/","1","0","0.00","0.33","105","[55,100,83,34,25,20,17,20,20,20,20,30]","2026-07-14","AI overview, Short videos, People also ask","informational","SERP Feature"
"断 捨 離 服","36","36","4400","18","0.48","https://life.saisoncard.co.jp/post/c3117/","1","0","0.00","0.08","130","[67,67,82,100,67,67,67,55,67,82,82,55]","2026-08-07","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"断 捨 離 服","37","37","4400","18","0.48","https://life.saisoncard.co.jp/post/c3117/","1","0","0.00","0.08","130","[67,67,82,100,67,67,67,55,67,82,82,55]","2026-08-07","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"初夢 猫","1","1","110","29","0.00","https://life.saisoncard.co.jp/post/c711/","1","0","0.00","0","102","[1,1,0,0,1,32,100,1,1,1,0,0]","2026-08-12","AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"旅行 荷物 リスト","17","17","1300","30","0.01","https://life.saisoncard.co.jp/post/c691/","1","0","0.00","0.06","130","[30,42,79,54,54,42,79,42,79,100,42,42]","2026-07-09","Sitelinks, Image, Image pack, Video, Short videos, Related searches","informational","Organic"
"観察 自由 研究","11","11","260","35","0.00","https://life.saisoncard.co.jp/post/c689/","1","0","0.00","0.33","135","[100,68,2,1,1,2,4,4,7,8,30,37]","2026-08-07","AI overview, Video, Short videos, People also ask","informational","Organic"
"jre ポイント 運用","6","6","260","33","0.51","https://life.saisoncard.co.jp/post/crc0002/","1","0","0.00","0.02","109","[44,54,54,82,54,67,100,67,67,54,100,67]","2026-08-01","AI overview, Video, Short videos, People also ask","informational","Organic"
"夏 野菜 栽培 プランター","8","8","210","18","0.01","https://life.saisoncard.co.jp/post/utr0133/","1","0","0.00","0.06","129","[19,6,1,3,1,1,7,29,54,100,82,44]","2026-08-17","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"セブンイレブン atm 手数料","23","23","6600","46","0.00","https://life.saisoncard.co.jp/money/post/c2273/","1","0","0.00","0.33","109","[81,100,81,81,81,81,81,81,100,100,100,100]","2026-08-29","AI overview, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"パソコン キーボード 文字 が 打 て ない","15","15","390","20","0.01","https://life.saisoncard.co.jp/post/c234/","1","0","0.00","0.03","20","[44,44,66,81,100,100,66,54,44,81,81,81]","2026-07-26","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"庭木 剪定","25","25","1900","22","0.88","https://life.saisoncard.co.jp/post/c2204/","1","0","0.00","0.52","195","[100,83,66,83,100,83,45,34,34,55,83,100]","2026-07-09","Sitelinks, AI overview, Ads top, Video, Video Carousel, Short videos, People also ask, Local pack, Ads bottom, Twitter","commercial","Organic"
"家 の 中 で できる 運動","11","11","480","29","0.42","https://life.saisoncard.co.jp/post/c2864/","1","0","0.00","0.3","173","[100,100,67,67,54,67,67,54,67,54,54,82]","2026-07-21","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"wifi 接続済み インターネット接続なし アンドロイド","24","24","1300","31","0.00","https://life.saisoncard.co.jp/post/c275/","1","0","0.00","0","111","[68,100,100,100,100,100,100,68,68,100,68,100]","2026-07-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"大手 キャリア メリット","10","10","170","18","2.19","https://life.saisoncard.co.jp/post/c1763/","1","0","2.00","0.13","109","[54,54,81,65,65,54,65,54,100,65,65,54]","2026-08-20","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"国民 年金 フリーター","12","12","320","15","0.00","https://life.saisoncard.co.jp/money/post/c156/","1","0","0.00","0.33","107","[81,67,54,67,67,54,44,67,54,81,100,54]","2026-07-11","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"入学 祝い 相場 高校","26","26","720","16","0.00","https://life.saisoncard.co.jp/post/c1388/","1","0","0.00","0.01","108","[3,6,3,3,6,16,28,44,100,44,9,3]","2026-08-01","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"引っ越し に 必要 な 手続き","21","21","880","31","0.20","https://life.saisoncard.co.jp/post/c9/","1","0","0.00","0.47","134","[55,45,45,45,37,55,62,100,55,55,45,45]","2026-07-23","AI overview, Video, Short videos, People also ask","informational","Organic"
"彼氏 が 結婚 し て くれ ない","14","14","260","19","0.18","https://life.saisoncard.co.jp/post/innocent14/","1","0","0.00","0.02","115","[100,81,100,81,100,100,54,81,100,100,100,100]","2026-08-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"携帯 の 電源 が 切れ ない","18","18","1300","26","0.00","https://life.saisoncard.co.jp/post/c254/","1","0","0.00","0.33","130","[68,100,84,84,68,53,68,53,68,68,68,68]","2026-08-07","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"さつき と つつじ の 違い は","1","1","480","27","0.01","https://life.saisoncard.co.jp/post/c2076/","1","0","0.00","0.01","104","[9,1,0,1,2,2,1,1,1,4,83,100]","2026-07-17","AI overview, Video, Video Carousel, Short videos, People also ask","informational","SERP Feature"
"画面 タップ 反応 しない","1","1","110","20","0.00","https://life.saisoncard.co.jp/post/c261/","1","0","0.00","0.01","113","[81,43,52,67,100,100,81,43,24,33,33,33]","2026-07-18","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","SERP Feature"
"70 代 趣味","10","10","170","18","0.07","https://life.saisoncard.co.jp/post/c2672/","1","0","0.00","0.03","20","[100,100,100,100,82,82,82,100,65,82,100,100]","2026-07-15","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"エアコン 寿命 20 年","33","33","1600","15","0.14","https://life.saisoncard.co.jp/post/c1516/","1","0","0.00","0.04","109","[100,81,67,44,20,20,20,28,24,28,36,67]","2026-07-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"占い 6 月","31","31","1600","16","0.08","https://life.saisoncard.co.jp/post/saki51/","1","0","0.00","0.01","138","[100,1,0,0,0,0,0,0,0,0,0,67]","2026-07-07","AI overview, Video, Short videos, People also ask","informational","Organic"
"牡蠣 当たら ない 食べ 方","16","16","720","18","0.00","https://life.saisoncard.co.jp/post/c1079/","1","0","0.00","0.33","130","[25,38,31,14,38,100,68,38,21,14,31,25]","2026-08-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"曹洞宗 お金 が かかる","24","24","720","12","0.00","https://life.saisoncard.co.jp/post/c1258/","1","0","0.00","0.02","105","[53,53,100,53,46,38,38,38,21,6,4,5]","2026-07-09","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"お年玉 由来","27","27","2400","24","0.00","https://life.saisoncard.co.jp/post/c2532/","1","0","0.00","0.33","103","[3,3,5,3,4,8,82,100,5,3,3,3]","2026-07-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ムカデ の 巣","25","25","720","18","0.05","https://life.saisoncard.co.jp/post/c1499/","1","0","0.00","0.05","201","[62,81,62,37,20,7,7,7,13,37,100,100]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"夫婦 2 人 生活費 平均","9","9","170","17","0.00","https://life.saisoncard.co.jp/post/c2673/","1","0","0.00","0.01","111","[100,42,35,35,27,42,54,65,100,100,100,81]","2026-08-01","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"目覚まし かけ て も 起きれ ない","13","13","210","17","0.19","https://life.saisoncard.co.jp/post/c730/","1","0","0.00","0.15","107","[81,81,81,81,81,81,100,81,65,65,65,100]","2026-08-28","AI overview, Video, Short videos, People also ask","informational","Organic"
"カスタム スタバ","10","10","590","55","0.00","https://life.saisoncard.co.jp/post/c1048/","1","0","0.00","0","106","[82,82,100,82,82,82,67,100,100,100,100,82]","2026-07-14","Sitelinks, Image pack, Video, Short videos, People also ask","informational","Organic"
"服 生乾き 臭 取り 方","7","7","210","22","0.01","https://life.saisoncard.co.jp/post/c2092/","1","0","0.00","0.1","136","[19,19,16,16,10,6,6,8,5,19,36,100]","2026-08-03","Sitelinks, Featured snippet, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"日焼け 後","28","28","1900","24","0.01","https://life.saisoncard.co.jp/post/c393/","1","0","0.00","0.06","45300000","[82,100,100,36,16,11,13,13,13,20,66,66]","2026-07-07","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"トイレ 絵画","11","11","260","14","0.12","https://life.saisoncard.co.jp/post/ishida7/","1","0","0.00","1","197","[66,81,100,81,81,100,100,100,81,81,100,66]","2026-08-17","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"クーラー 設定 温度","29","29","1900","16","0.01","https://life.saisoncard.co.jp/post/c1496/","1","0","0.00","0.04","134","[100,44,19,6,2,1,1,1,1,1,3,36]","2026-07-08","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"節約 生活","25","25","2400","28","0.24","https://life.saisoncard.co.jp/post/c598/","1","0","0.00","0.12","117","[100,79,100,100,100,79,79,100,79,100,79,79]","2026-07-10","AI overview, Video, Video Carousel, Short videos, People also ask, Ads middle","informational","Organic"
"血液 を 落とす 洗剤","12","12","260","18","0.03","https://life.saisoncard.co.jp/post/c1490/","1","0","0.00","0.74","125","[100,82,82,67,67,44,54,44,54,54,67,67]","2026-08-24","Sitelinks, AI overview, Video, Short videos, People also ask, Feature_34","informational","Organic"
"カビ 掃除 壁","13","13","390","21","0.17","https://life.saisoncard.co.jp/post/c424/","1","0","0.00","0.94","46","[66,66,66,44,44,100,66,81,81,100,81,81]","2026-07-21","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"食 洗 機 洗い 方","22","22","720","18","0.02","https://life.saisoncard.co.jp/post/c1506/","1","0","0.00","0.22","116","[82,100,82,82,82,100,82,67,82,82,100,100]","2026-08-12","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
