"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"questions to ask before engagement","79","79","90","12","0.03","https://planning.wedding/articles/7-questions-you-should-ask-your-partner-before-you-get-engaged","0","0","0.00","0.22","193","[33,52,42,66,33,33,42,33,42,52,33,42]","2026-06-17","Sitelinks, AI overview, Video, Short videos, Twitter","commercial, informational","Organic"
"rsvp online","34","34","1000","47","1.99","https://planning.wedding/rsvp/online","0","0","0.00","0.66","131","[41,30,36,41,41,30,36,41,41,41,54,54]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","commercial, informational","Organic"
"qr codes to upload wedding photos","55","55","50","17","1.88","https://planning.wedding/wedding-photos/how-to-use-qr-code","0","0","0.00","0.8","146","[0,55,55,55,77,100,77,44,77,44,33,22]","2026-07-30","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"qr codes to upload wedding photos","82","82","50","17","1.88","https://planning.wedding/wedding-photos/qr-code-generator","0","0","0.00","0.8","146","[0,55,55,55,77,100,77,44,77,44,33,22]","2026-07-30","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"rsvp log","33","33","40","43","1.27","https://planning.wedding/rsvp/online","0","0","0.00","0.07","131","[0,0,50,50,64,64,0,0,0,50,50,50]","2026-06-28","AI overview, Video, Short videos, People also ask, Ads bottom, Twitter","navigational, transactional","Organic"
"seating chart at a wedding","65","65","720","29","1.24","https://planning.wedding/seating-chart/tool","0","0","0.00","1","203","[0,0,0,100,0,0,0,0,0,0,0,0]","2026-08-09","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"seating chart at a wedding","69","69","720","29","1.24","https://planning.wedding/seating-chart/tool","0","0","0.00","1","203","[0,0,0,100,0,0,0,0,0,0,0,0]","2026-08-09","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"free seating plan generator","14","14","50","15","1.61","https://planning.wedding/seating-chart","0","0","0.00","0.41","128","[27,18,18,63,100,81,45,36,45,45,63,45]","2026-07-31","AI overview, Video, Short videos, Twitter","informational","Organic"
"free seating plan generator","65","65","50","15","1.61","https://planning.wedding/seating-chart/tool","0","0","0.00","0.41","128","[27,18,18,63,100,81,45,36,45,45,63,45]","2026-07-31","AI overview, Video, Short videos, Twitter","informational","Organic"
"wedding signs printable","29","29","40","24","1.87","https://planning.wedding/welcome-sign/printable","0","0","0.00","1","196","[0,64,64,64,78,21,7,14,0,7,7,14]","2026-08-09","Sitelinks, Image pack, Video, Short videos, Twitter, Feature_34","informational","Organic"
"where can i have a wedding","50","50","90","30","1.93","https://planning.wedding/search/venues","0","0","0.00","0.34","230","[63,45,63,63,100,81,63,100,45,81,100,63]","2026-08-07","Video, Short videos, People also ask, Local pack, Twitter, Google Flights","informational","Organic"
"what to write inside a wedding card","72","72","1300","48","0.03","https://planning.wedding/articles/what-to-write-in-a-wedding-card","0","0","0.00","0.48","158","[16,12,16,35,19,19,8,35,5,1,10,23]","2026-07-11","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Related searches","informational","Organic"
"creative wedding seating chart ideas","21","21","50","34","0.47","https://planning.wedding/seating-chart","0","0","0.00","1","188","[64,78,64,64,50,35,35,28,14,14,14,14]","2026-06-23","Sitelinks, AI overview, Image, Image pack, Video, Short videos, Twitter","informational","Organic"
"personalised wedding seating plan","33","33","40","16","0.00","https://planning.wedding/seating-chart/tool","0","0","0.00","0","194","[100,12,6,0,0,6,0,0,6,0,6,0]","2026-07-26","Sitelinks, Video, Video Carousel, Short videos, People also ask, Twitter, Google Flights, Feature_34","commercial","Organic"
"personalised wedding seating plan","55","55","40","16","0.00","https://planning.wedding/seating-chart/table","0","0","0.00","0","194","[100,12,6,0,0,6,0,0,6,0,6,0]","2026-07-26","Sitelinks, Video, Video Carousel, Short videos, People also ask, Twitter, Google Flights, Feature_34","commercial","Organic"
"wedding hair and makeup timeline template","28","28","140","29","0.00","https://planning.wedding/timeline","0","0","0.00","1","139","[3,100,1,1,1,1,1,1,1,1,1,1]","2026-07-06","Sitelinks, Image, Image pack, Video, Short videos, Twitter","informational","Organic"
"alphabetical table seating plan","6","6","40","8","0.85","https://planning.wedding/alphabetical-seating-chart","0","0","0.00","1","198","[23,11,23,100,23,11,11,11,11,11,11,11]","2026-08-01","Sitelinks, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"alphabetical table seating plan","19","19","40","8","0.85","https://planning.wedding/seating-chart","0","0","0.00","1","198","[23,11,23,100,23,11,11,11,11,11,11,11]","2026-08-01","Sitelinks, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"alphabetical table seating plan","31","31","40","8","0.85","https://planning.wedding/alphabetical-seating-chart/maker","0","0","0.00","1","198","[23,11,23,100,23,11,11,11,11,11,11,11]","2026-08-01","Sitelinks, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"alphabetical table seating plan","47","47","40","8","0.85","https://planning.wedding/alphabetical-seating-chart/examples","0","0","0.00","1","198","[23,11,23,100,23,11,11,11,11,11,11,11]","2026-08-01","Sitelinks, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"alphabetical table seating plan","51","51","40","8","0.85","https://planning.wedding/alphabetical-seating-chart/printable","0","0","0.00","1","198","[23,11,23,100,23,11,11,11,11,11,11,11]","2026-08-01","Sitelinks, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"alphabetical table seating plan","57","57","40","8","0.85","https://planning.wedding/alphabetical-seating-chart/template","0","0","0.00","1","198","[23,11,23,100,23,11,11,11,11,11,11,11]","2026-08-01","Sitelinks, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"alphabetical table seating plan","62","62","40","8","0.85","https://planning.wedding/seating-chart-sign","0","0","0.00","1","198","[23,11,23,100,23,11,11,11,11,11,11,11]","2026-08-01","Sitelinks, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"seating chart boards for weddings","16","16","90","35","0.82","https://planning.wedding/seating-chart","0","0","0.00","1","159","[14,54,29,0,0,0,0,4,0,100,0,0]","2026-06-22","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"seating chart boards for weddings","43","43","90","35","0.82","https://planning.wedding/seating-chart/board","0","0","0.00","1","159","[14,54,29,0,0,0,0,4,0,100,0,0]","2026-06-22","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"seating chart boards for weddings","54","54","90","35","0.82","https://planning.wedding/seating-chart/tool","0","0","0.00","1","159","[14,54,29,0,0,0,0,4,0,100,0,0]","2026-06-22","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"best free wedding registry website for couples","64","64","40","65","0.00","https://planning.wedding/best-wedding-website/find-website","0","0","0.00","0","163","[0,0,100,78,35,14,14,14,14,28]","2026-07-12","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Google Flights","commercial","Organic"
"bride dress color meaning","50","50","110","13","0.00","https://planning.wedding/colored-wedding-dresses","0","0","0.00","0.21","117","[100,52,52,33,4,42,80,42,80,66,66,80]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"event seating chart","20","20","140","34","1.95","https://planning.wedding/seating-chart","0","0","0.00","1","128","[5,12,53,53,35,43,53,35,43,23,43,43]","2026-07-22","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Twitter","informational","Organic"
"event seating chart","75","75","140","34","1.95","https://planning.wedding/seating-chart/tool","0","0","0.00","1","128","[5,12,53,53,35,43,53,35,43,23,43,43]","2026-07-22","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Twitter","informational","Organic"
"how to increase wedding bookings","11","11","50","2","0.00","https://planning.wedding/how-to-get-more-wedding-bookings","0","0","0.00","0","164","[63,63,63,100,63,27,36,18,36,36,45,45]","2026-07-24","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Google Flights","informational","Organic"
"wedding vendor management","47","47","50","6","0.00","https://planning.wedding/business","0","0","0.00","0.19","57","[44,22,100,77,44,33,33,77,77,55,44,44]","2026-07-23","Video, Video Carousel, Short videos, People also ask","informational","Organic"
"good places to have a wedding","51","51","170","31","1.75","https://planning.wedding/search/venues","0","0","0.00","0.35","174","[42,65,65,53,100,65,65,80,65,80,80,80]","2026-08-02","AI overview, Video, Short videos, People also ask, Local pack, Twitter, Google Flights","commercial","Organic"
"wedding floor plan software","8","8","30","11","3.10","https://planning.wedding/seating-chart","0","0","0.00","0.48","59","[22,22,33,22,55,55,22,22,55,33,55,44]","2026-07-20","AI overview, Image, Image pack, Short videos, People also ask","informational","SERP Feature"
"seasoned events","67","67","140","25","1.31","https://planning.wedding/search","0","0","0.00","0.01","140","[34,65,65,53,26,80,100,11,42,42,19,65]","2026-06-20","Sitelinks, Video, Short videos, Twitter","navigational","Organic"
"24 hour marriage chapel","74","74","70","22","1.29","https://planning.wedding/search","0","0","0.00","0.32","111","[14,18,18,14,14,14,14,10,14,10,14,14]","2026-06-25","Sitelinks, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"wedding events catering","46","46","50","33","2.09","https://planning.wedding/search/vendors/wedding-catering-near-me","0","0","0.00","0.05","158","[0,11,0,11,11,55,100,77,77,100,100,77]","2026-06-24","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"zhou b art center wedding","70","70","40","14","1.41","https://planning.wedding/search","0","0","0.00","0.14","107","[26,34,42,26,19,7,7,7,7,7,7,7]","2026-07-08","Sitelinks, Video, Short videos, Knowledge panel, Twitter, Google Flights","informational, transactional","Organic"
"como organizar una boda","11","11","110","8","1.70","https://planning.wedding/es/checklist","0","0","0.00","0.59","58","[100,65,53,34,26,26,26,19,26,26,26,42]","2026-07-25","Sitelinks, AI overview, Image pack, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"plantillas para invitaciones de boda editables gratis","14","14","50","29","0.47","https://planning.wedding/es/invitations/digital","0","0","0.00","0.69","134","[15,11,11,11,8,11,8,8,3,3,3,18]","2026-06-23","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"nice way to say please rsvp","72","72","90","20","0.00","https://planning.wedding/rsvp/examples","0","0","0.00","0.24","165","[66,42,33,66,42,66,33,33,33,33,23,33]","2026-07-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"free wedding planner checklist pdf","36","36","30","26","1.30","https://planning.wedding/checklist/printable","0","0","0.00","0.35","89","[81,63,100,63,0,0,0,0,0,0,0,9]","2026-07-29","Image pack, Video, Short videos","informational","Organic"
"free wedding planner checklist pdf","52","52","30","26","1.30","https://planning.wedding/checklist/pdf","0","0","0.00","0.35","89","[81,63,100,63,0,0,0,0,0,0,0,9]","2026-07-29","Image pack, Video, Short videos","informational","Organic"
"sur la table bridal registry","98","98","140","18","1.31","https://planning.wedding/fr/seating-chart","0","0","0.00","0.45","189","[22,18,22,29,29,29,22,22,29,29,35,29]","2026-07-17","Sitelinks, Video, Short videos, People also ask, Twitter","commercial","Organic"
"düğün","13","13","70","18","0.00","https://planning.wedding/tr","0","0","0.00","0.33","109","[52,9,9,42,42,9,9,100,33,9,9,19]","2026-08-06","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"planning your wedding","1","1","40","16","2.24","https://planning.wedding/","0","0","0.00","0.55","131","[5,5,5,5,3,5,5,2,5,3,5,4]","2026-07-17","AI overview, Video, Video Carousel, Short videos, People also ask, Twitter, Google Flights","informational","SERP Feature"
"wedding dress colour chart","30","30","90","11","0.00","https://planning.wedding/colored-wedding-dresses","0","0","0.00","0.53","195","[43,43,3,28,34,34,21,21,28,21,34,34]","2026-07-10","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","Organic"
"destination wedding itinerary","16","16","110","8","1.19","https://planning.wedding/itinerary","0","0","0.00","1","195","[53,42,53,42,34,42,65,26,53,42,42,53]","2026-07-02","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"sample ceremony program wording","42","42","50","27","1.04","https://planning.wedding/wedding-program/wording","0","0","0.00","1","144","[50,50,50,50,50,50,35,28,14,14,14,14]","2026-06-22","AI overview, Video, Video Carousel, Short videos, Twitter","informational","Organic"
"photo qr code for party free","38","38","110","-1","1.02","https://planning.wedding/wedding-photos/qr-code-generator","0","0","0.00","0.73","142","[0,0,0,0,0,0,10,100,10,10,100,10]","2026-07-17","Sitelinks, AI overview, Video, Short videos, Twitter","informational","Organic"
"forella events","31","31","110","36","0.00","https://planning.wedding/search","0","0","0.00","0.01","109","[64,52,52,52,64,52,41,64,64,41,64,100]","2026-08-07","Sitelinks, Video, Knowledge panel, Twitter","navigational","Organic"
