"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"digital wedding invitations templates","8","8","30","24","1.58","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","185","[9,36,27,18,18,18,18,27,36,36,36,45]","2026-07-21","Sitelinks, Image, Image pack, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"printed place name cards for weddings","41","41","40","24","1.26","https://cardsandpockets.com/wedding/day-of-materials/place-cards/","0","0","0.00","1","178","[50,35,14,35,35,35,35,21,28,50,21,14]","2026-07-25","Sitelinks, Video, Video Carousel, Short videos, People also ask, Twitter, Google Flights, Feature_34","commercial","Organic"
"12x12 paper size","23","23","90","22","0.00","https://cardsandpockets.com/paper/large-sheets/12x12-paper/","0","0","0.00","0.04","184","[64,11,11,11,64,64,52,52,64,64,82,82]","2026-08-01","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"marriage invitation card sample","16","16","210","36","1.30","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","198","[43,81,54,54,66,54,43,43,35,22,35,43]","2026-07-21","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","commercial, informational","Organic"
"12 pt cover stock","26","26","70","1","1.21","https://cardsandpockets.com/paper/cardstock/larger-sizes/12x24/12-x-24-cover-weight-red/","0","0","0.00","0.68","192","[80,53,34,26,34,11,15,15,15,11,26,11]","2026-07-22","Sitelinks, Image pack, Video, Video Carousel, Short videos, People also ask, Google Flights, Feature_34","commercial","Organic"
"wedding gift envelope","9","9","110","24","0.51","https://cardsandpockets.com/wedding/invitations-and-envelopes/wedding-envelopes/","0","0","0.00","1","227","[6,8,8,13,16,13,13,8,5,5,6,8]","2026-06-21","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"wedding gift envelope","10","10","110","24","0.51","https://cardsandpockets.com/wedding/invitations-and-envelopes/wedding-envelopes/","0","0","0.00","1","227","[6,8,8,13,16,13,13,8,5,5,6,8]","2026-06-21","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"custom envelopes with window","49","49","210","14","7.42","https://cardsandpockets.com/envelopes/printed-envelopes/","0","0","0.00","0.8","162","[43,29,43,43,100,43,54,29,29,22,35,29]","2026-07-10","Sitelinks, Video, Short videos","commercial","Organic"
"how to make wood into paper","65","65","140","14","0.00","https://cardsandpockets.com/paper/real-wood-paper/","0","0","0.00","0.33","163","[12,53,43,34,65,21,15,28,81,53,65,65]","2026-07-15","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Related searches, Twitter","informational","Organic"
"how to make wood into paper","70","70","140","14","0.00","https://cardsandpockets.com/paper/real-wood-paper/","0","0","0.00","0.33","163","[12,53,43,34,65,21,15,28,81,53,65,65]","2026-07-15","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Related searches, Twitter","informational","Organic"
"how to make wood into paper","81","81","140","14","0.00","https://cardsandpockets.com/paper/text-weight/real-wood-text-weight-paper/","0","0","0.00","0.33","163","[12,53,43,34,65,21,15,28,81,53,65,65]","2026-07-15","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Related searches, Twitter","informational","Organic"
"card and pockets","1","1","170","33","1.88","https://cardsandpockets.com/pockets/blank-pockets/","0","0","0.00","1","0","[12,12,10,12,15,10,10,15,19,12,100,10]","2026-07-08","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Twitter","navigational","SERP Feature"
"card and pockets","1","1","170","33","1.88","https://cardsandpockets.com/","0","0","0.00","1","0","[12,12,10,12,15,10,10,15,19,12,100,10]","2026-07-08","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Twitter","navigational","SERP Feature"
"wedding invitation with response card","19","19","590","15","1.71","https://cardsandpockets.com/wedding/invitations-envelopes/printed-invitation-cards/design-customize-online/wedding-invitation-suites/","0","0","0.00","1","183","[5,7,7,8,5,1,8,7,65,16,100,16]","2026-07-30","Sitelinks, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"wedding card box signs","33","33","50","18","0.67","https://cardsandpockets.com/printing/customizable-templates/signs/","0","0","0.00","1","237","[0,50,78,100,64,35,14,0,21,28,50,64]","2026-06-27","Sitelinks, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"5 by 7 card","3","3","70","18","2.93","https://cardsandpockets.com/cards/flat-cards/5x7-a7-flat-cards/","0","0","0.00","1","9","[78,50,35,35,50,35,78,78,50,50,50,64]","2026-07-21","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","SERP Feature"
"oval printing","9","9","40","7","1.31","https://cardsandpockets.com/design-online-templates/5x7-oval-photo-card-upload-your-own-design/","0","0","0.00","0.81","202","[64,7,21,21,14,7,14,14,21,64,21,50]","2026-06-30","Sitelinks, Image, Video, Short videos, Knowledge panel, Twitter, Feature_34","commercial","Organic"
"a7 card size dimensions","26","26","70","4","0.87","https://cardsandpockets.com/info/helpful-product-links/product-sizing-guides/a7-signature-sizing-guide/","0","0","0.00","0.19","133","[29,11,23,17,17,52,52,41,23,52,41,52]","2026-08-08","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"how to deckle edge paper","66","66","70","16","0.69","https://blog.cardsandpockets.com/2018/03/15/diy-hand-torn-paper-wedding-invitations/","0","0","0.00","0.21","183","[29,11,11,29,11,100,64,41,52,41,41,41]","2026-07-16","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"tropical watercolor","57","57","50","4","0.00","https://cardsandpockets.com/art-supplies/watercolor-supplies/watercolor-paints/watercolor-confections-tropicals/","0","0","0.00","0.96","171","[17,43,17,5,17,12,5,5,5,5,5,0]","2026-07-14","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"where can i print my own invitations","13","13","90","39","1.10","https://cardsandpockets.com/printing/upload-your-own/","0","0","0.00","1","139","[6,10,8,8,10,6,14,22,22,35,43,14]","2026-08-08","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Ads bottom, Twitter, Google Flights","informational","Organic"
"where can you buy cardstock paper","11","11","210","27","0.42","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","1","18400000","[80,65,53,42,53,80,100,100,100,100,80,100]","2026-07-18","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter, Feature_34","transactional","Organic"
"invite print","14","14","50","48","1.97","https://cardsandpockets.com/printing/upload-your-own/","0","0","0.00","1","204","[0,0,0,2,100,2,0,22,0,2,2,8]","2026-07-12","Sitelinks, Video, Video Carousel, Short videos, People also ask, Local pack","commercial","Organic"
"custom envelope for business","35","35","40","19","5.47","https://cardsandpockets.com/envelopes/printed-envelopes/","0","0","0.00","1","54600000","[11,22,77,77,100,100,100,33,11,11,11,11]","2026-07-13","Sitelinks, AI overview, Image, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"printing invites","25","25","260","42","2.06","https://cardsandpockets.com/printing/upload-your-own/","0","0","0.00","1","197","[4,8,10,8,8,4,3,4,8,4,8,8]","2026-07-13","Sitelinks, Video, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"marriage invitation design online","24","24","140","63","2.83","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","0.98","201","[23,35,28,23,17,23,17,28,100,35,28,35]","2026-06-20","Sitelinks, Video, Short videos, People also ask, Twitter","commercial","Organic"
"paper for wedding invitations and envelopes","23","23","50","16","0.98","https://cardsandpockets.com/brands/","0","0","0.00","1","164","[4,2,2,5,4,4,5,4,11,7,11,7]","2026-07-06","Sitelinks, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"free paper samples for artists","41","41","40","9","4.20","https://cardsandpockets.com/samples/","0","0","0.00","0.08","165","[45,36,27,45,45,27,27,18,27,36,27,36]","2026-06-17","Sitelinks, AI overview, Video, Short videos, Ads bottom, Twitter","informational","Organic"
"lace welcome sign","5","5","70","21","0.61","https://cardsandpockets.com/printing/sign-printing/wedding-welcome-sign-lace-wedding-sign-18x24/","0","0","0.00","1","243","[11,11,11,64,11,11,11,11,64,64,64,100]","2026-07-11","Sitelinks, Image pack, Video, Video Carousel, Short videos, Related searches, Feature_34","informational","Organic"
"acrylic ornaments for christmas","24","24","140","7","0.00","https://cardsandpockets.com/acrylic/printed-acrylic/acrylic-ornaments/","0","0","0.00","0.33","187","[5,1,1,100,13,1,1,1,1,1,0,1]","2026-07-23","Sitelinks, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial","Organic"
"print cut","16","16","260","29","1.54","https://cardsandpockets.com/printing/custom-printed-laser-cut-shapes/upload-your-own-shape/printed-custom-laser-cut-paper-shape/","0","0","0.00","0.41","168","[28,23,44,35,100,54,44,35,35,44,18,28]","2026-07-15","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","navigational","Organic"
"half sheet of paper size","73","73","390","20","5.94","https://cardsandpockets.com/paper/cardstock/all-sizes/half-sheet-cardstock/","0","0","0.00","0.02","130","[81,81,19,36,66,100,12,44,66,66,15,36]","2026-06-18","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"cost of mailing 5x7 envelope","70","70","70","24","1.92","https://cardsandpockets.com/envelopes/blank-envelopes/a7-square-flap-5-25-x-7-25/","0","0","0.00","0.04","147","[66,14,42,33,33,42,33,52,52,0,19,19]","2026-07-03","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"weddiing invitations","59","59","40","55","2.43","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","211","[0,0,0,0,0,0,0,0,100,0,0,0]","2026-07-10","Sitelinks, Image, Video, Short videos, Discussions and forums, Feature_34","commercial","Organic"
"palm tree in a circle","8","8","50","22","0.00","https://cardsandpockets.com/laser-cutting/laser-cut-shapes/palm-tree-circle-shape-pack/","0","0","0.00","0.11","183","[100,18,18,18,18,100,100,18,18,18,18,18]","2026-06-28","Sitelinks, AI overview, Image, Video, Video Carousel, People also ask","informational","Organic"
"palm tree in a circle","9","9","50","22","0.00","https://cardsandpockets.com/laser-cutting/laser-cut-shapes/palm-tree-circle-shape-pack/","0","0","0.00","0.11","183","[100,18,18,18,18,100,100,18,18,18,18,18]","2026-06-28","Sitelinks, AI overview, Image, Video, Video Carousel, People also ask","informational","Organic"
"3.5x5 size","39","39","40","-1","0.00","https://cardsandpockets.com/other/cc-testing/3-5x5-arch-simple-shape-card-printing/","0","0","0.00","0.33","5250000","[0,0,9,9,9,63,81,81,18,81,27,27]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Feature_34","commercial, informational","Organic"
"perspex wedding sign","32","32","70","17","0.78","https://cardsandpockets.com/printing/acrylic-printing/acrylic-signs/","0","0","0.00","1","193","[52,41,64,29,41,41,41,41,29,41,29,41]","2026-06-21","Sitelinks, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","commercial, informational","Organic"
"envelope red","24","24","50","5","0.87","https://cardsandpockets.com/envelopes/blank-envelopes/a8-euro-flap/a8-euro-flap-bright-red/","0","0","0.00","0.55","193","[0,0,6,6,4,2,4,2,4,4,100,4]","2026-07-06","Sitelinks, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"dc wedding invitations","87","87","30","14","1.51","https://cardsandpockets.com/","0","0","0.00","0.84","174","[28,28,28,28,100,28,28,28,28,28,28,28]","2026-07-30","Sitelinks, Image, Image pack, Video, Short videos, Local pack, Twitter, Feature_34","commercial","Organic"
"racing green paper","12","12","110","3","0.00","https://cardsandpockets.com/info/samples/paper-swatches-and-decks/racing-green-swatch/","0","0","0.00","0.04","188","[66,33,42,33,52,52,52,52,52,66,66,66]","2026-08-08","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"printing an envelope","77","77","210","27","2.96","https://cardsandpockets.com/printing/envelope-liner-printing/","0","0","0.00","1","123","[13,36,30,20,16,13,16,6,30,6,3,5]","2026-08-09","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"free website for marriage invitation","9","9","50","35","5.09","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","0.79","169","[0,0,0,0,29,52,41,41,29,64,41,82]","2026-06-24","Sitelinks, Video, Video Carousel, Twitter","informational","Organic"
"online wedding cards","47","47","30","52","1.67","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","0.7","202","[12,9,43,9,6,0,0,3,3,6,3,3]","2026-07-05","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial, informational","Organic"
"card size envelope","5","5","40","7","1.01","https://cardsandpockets.com/envelopes/blank-envelopes/","0","0","0.00","1","190","[0,0,0,100,2,0,0,2,0,0,0,0]","2026-06-18","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Ads bottom, Twitter, Feature_34","informational","Organic"
"a7 euro flap envelopes","10","10","110","2","1.59","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap/a7-euro-flap-cream/","0","0","0.00","1","207","[15,12,43,12,34,15,28,28,28,100,34,43]","2026-07-30","Sitelinks, Image, Image pack, Short videos, Feature_34","commercial","SERP Feature"
"a7 euro flap envelopes","15","15","110","2","1.59","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap/a7-euro-flap-sand/","0","0","0.00","1","207","[15,12,43,12,34,15,28,28,28,100,34,43]","2026-07-30","Sitelinks, Image, Image pack, Short videos, Feature_34","commercial","Organic"
"a7 euro flap envelopes","18","18","110","2","1.59","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap/a7-euro-flap-white/","0","0","0.00","1","207","[15,12,43,12,34,15,28,28,28,100,34,43]","2026-07-30","Sitelinks, Image, Image pack, Short videos, Feature_34","commercial","Organic"
"a7 euro flap envelopes","23","23","110","2","1.59","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap/a7-euro-flap-onyx/","0","0","0.00","1","207","[15,12,43,12,34,15,28,28,28,100,34,43]","2026-07-30","Sitelinks, Image, Image pack, Short videos, Feature_34","commercial","Organic"
"a7 euro flap envelopes","24","24","110","2","1.59","https://cardsandpockets.com/envelopes/envelope-liners/solid-color/a7-euro-flap-envelope-liners-white/","0","0","0.00","1","207","[15,12,43,12,34,15,28,28,28,100,34,43]","2026-07-30","Sitelinks, Image, Image pack, Short videos, Feature_34","commercial","Organic"
